date,ingredient,sales
2025-03-27,Lemon,82
2025-03-27,Lettuce,121
2025-03-27,Lime,95
2025-03-27,Milk,174
2025-03-27,Mushroom,109
2025-03-27,Oil,130
2025-03-27,Onion,147
2025-03-27,Pasta,141
2025-03-27,Potato,127
2025-03-27,Rice,147
2025-03-27,Salt,81
2025-03-27,Spinach,93
2025-03-27,Sugar,107
2025-03-27,Tomato,191
2025-03-28,Basil,68
2025-03-28,Beef,205
2025-03-28,Bell Pepper,95
2025-03-28,Bread,128
2025-03-28,Broccoli,92
2025-03-28,Butter,106
2025-03-28,Cabbage,86
2025-03-28,Carrot,113
2025-03-28,Cheese,153
2025-03-28,Chicken,180
2025-03-28,Cilantro,71
2025-03-28,Eggs,164
2025-03-28,Fish,174
2025-03-28,Flour,99
2025-03-28,Garlic,73
2025-03-28,Ginger,62
2025-03-28,Lemon,87
2025-03-28,Lettuce,106
2025-03-28,Lime,63
2025-03-28,Milk,136
2025-03-28,Mushroom,93
2025-03-28,Oil,109
2025-03-28,Onion,106
2025-03-28,Pasta,137
2025-03-28,Potato,142
2025-03-28,Rice,149
2025-03-28,Salt,78
2025-03-28,Spinach,91
2025-03-28,Sugar,87
2025-03-28,Tomato,176
2025-03-29,Basil,57
2025-03-29,Beef,227
2025-03-29,Bell Pepper,91
2025-03-29,Bread,143
2025-03-29,Broccoli,92
2025-03-29,Butter,105
2025-03-29,Cabbage,77
2025-03-29,Carrot,123
2025-03-29,Cheese,177
2025-03-29,Chicken,226
2025-03-29,Cilantro,62
2025-03-29,Eggs,176
2025-03-29,Fish,198
2025-03-29,Flour,113
2025-03-29,Garlic,71
2025-03-29,Ginger,60
2025-03-29,Lemon,75
2025-03-29,Lettuce,105
2025-03-29,Lime,64
2025-03-29,Milk,132
2025-03-29,Mushroom,86
2025-03-29,Oil,103
2025-03-29,Onion,123
2025-03-29,Pasta,109
2025-03-29,Potato,156
2025-03-29,Rice,137
2025-03-29,Salt,78
2025-03-29,Spinach,73
2025-03-29,Sugar,72
2025-03-29,Tomato,154
2025-03-30,Basil,71
2025-03-30,Beef,207
2025-03-30,Bell Pepper,114
2025-03-30,Bread,139
2025-03-30,Broccoli,89
2025-03-30,Butter,125
2025-03-30,Cabbage,74
2025-03-30,Carrot,133
2025-03-30,Cheese,167
2025-03-30,Chicken,185
2025-03-30,Cilantro,65
2025-03-30,Eggs,148
2025-03-30,Fish,190
2025-03-30,Flour,103
2025-03-30,Garlic,56
2025-03-30,Ginger,60
2025-03-30,Lemon,70
2025-03-30,Lettuce,85
2025-03-30,Lime,78
2025-03-30,Milk,154
2025-03-30,Mushroom,86
2025-03-30,Oil,110
2025-03-30,Onion,120
2025-03-30,Pasta,105
2025-03-30,Potato,144
2025-03-30,Rice,132
2025-03-30,Salt,78
2025-03-30,Spinach,69
2025-03-30,Sugar,78
2025-03-30,Tomato,178
2025-03-31,Basil,75
2025-03-31,Beef,240
2025-03-31,Bell Pepper,130
2025-03-31,Bread,134
2025-03-31,Broccoli,107
2025-03-31,Butter,115
2025-03-31,Cabbage,101
2025-03-31,Carrot,139
2025-03-31,Cheese,169
2025-03-31,Chicken,232
2025-03-31,Cilantro,86
2025-03-31,Eggs,196
2025-03-31,Fish,203
2025-03-31,Flour,93
2025-03-31,Garlic,80
2025-03-31,Ginger,66
2025-03-31,Lemon,93
2025-03-31,Lettuce,120
2025-03-31,Lime,79
2025-03-31,Milk,179
2025-03-31,Mushroom,111
2025-03-31,Oil,124
2025-03-31,Onion,179
2025-03-31,Pasta,128
2025-03-31,Potato,136
2025-03-31,Rice,158
2025-03-31,Salt,85
2025-03-31,Spinach,94
2025-03-31,Sugar,108
2025-03-31,Tomato,178
2025-04-01,Basil,72
2025-04-01,Beef,221
2025-04-01,Bell Pepper,118
2025-04-01,Bread,154
2025-04-01,Broccoli,116
2025-04-01,Butter,139
2025-04-01,Cabbage,100
2025-04-01,Carrot,146
2025-04-01,Cheese,164
2025-04-01,Chicken,252
2025-04-01,Cilantro,96
2025-04-01,Eggs,182
2025-04-01,Fish,213
2025-04-01,Flour,115
2025-04-01,Garlic,80
2025-04-01,Ginger,76
2025-04-01,Lemon,94
2025-04-01,Lettuce,122
2025-04-01,Lime,80
2025-04-01,Milk,171
2025-04-01,Mushroom,99
2025-04-01,Oil,115
2025-04-01,Onion,143
2025-04-01,Pasta,127
2025-04-01,Potato,152
2025-04-01,Rice,169
2025-04-01,Salt,85
2025-04-01,Spinach,102
2025-04-01,Sugar,96
2025-04-01,Tomato,195
2025-04-02,Basil,79
2025-04-02,Beef,197
2025-04-02,Bell Pepper,135
2025-04-02,Bread,140
2025-04-02,Broccoli,110
2025-04-02,Butter,106
2025-04-02,Cabbage,103
2025-04-02,Carrot,145
2025-04-02,Cheese,176
2025-04-02,Chicken,206
2025-04-02,Cilantro,94
2025-04-02,Eggs,185
2025-04-02,Fish,181
2025-04-02,Flour,143
2025-04-02,Garlic,83
2025-04-02,Ginger,80
2025-04-02,Lemon,95
2025-04-02,Lettuce,120
2025-04-02,Lime,89
2025-04-02,Milk,173
2025-04-02,Mushroom,109
2025-04-02,Oil,132
2025-04-02,Onion,176
2025-04-02,Pasta,124
2025-04-02,Potato,160
2025-04-02,Rice,167
2025-04-02,Salt,101
2025-04-02,Spinach,110
2025-04-02,Sugar,106
2025-04-02,Tomato,158
2025-04-03,Basil,75
2025-04-03,Beef,192
2025-04-03,Bell Pepper,114
2025-04-03,Bread,126
2025-04-03,Broccoli,102
2025-04-03,Butter,115
2025-04-03,Cabbage,75
2025-04-03,Carrot,138
2025-04-03,Cheese,201
2025-04-03,Chicken,243
2025-04-03,Cilantro,80
2025-04-03,Eggs,189
2025-04-03,Fish,175
2025-04-03,Flour,116
2025-04-03,Garlic,80
2025-04-03,Ginger,67
2025-04-03,Lemon,96
2025-04-03,Lettuce,98
2025-04-03,Lime,85
2025-04-03,Milk,160
2025-04-03,Mushroom,114
2025-04-03,Oil,129
2025-04-03,Onion,146
2025-04-03,Pasta,128
2025-04-03,Potato,142
2025-04-03,Rice,136
2025-04-03,Salt,85
2025-04-03,Spinach,83
2025-04-03,Sugar,93
2025-04-03,Tomato,182
2025-04-04,Basil,67
2025-04-04,Beef,163
2025-04-04,Bell Pepper,109
2025-04-04,Bread,136
2025-04-04,Broccoli,94
2025-04-04,Butter,104
2025-04-04,Cabbage,77
2025-04-04,Carrot,114
2025-04-04,Cheese,150
2025-04-04,Chicken,224
2025-04-04,Cilantro,83
2025-04-04,Eggs,167
2025-04-04,Fish,166
2025-04-04,Flour,105
2025-04-04,Garlic,67
2025-04-04,Ginger,65
2025-04-04,Lemon,61
2025-04-04,Lettuce,95
2025-04-04,Lime,75
2025-04-04,Milk,147
2025-04-04,Mushroom,84
2025-04-04,Oil,120
2025-04-04,Onion,152
2025-04-04,Pasta,123
2025-04-04,Potato,122
2025-04-04,Rice,145
2025-04-04,Salt,77
2025-04-04,Spinach,91
2025-04-04,Sugar,101
2025-04-04,Tomato,130
2025-04-05,Basil,59
2025-04-05,Beef,164
2025-04-05,Bell Pepper,127
2025-04-05,Bread,121
2025-04-05,Broccoli,95
2025-04-05,Butter,106
2025-04-05,Cabbage,68
2025-04-05,Carrot,104
2025-04-05,Cheese,178
2025-04-05,Chicken,237
2025-04-05,Cilantro,75
2025-04-05,Eggs,173
2025-04-05,Fish,172
2025-04-05,Flour,96
2025-04-05,Garlic,62
2025-04-05,Ginger,49
2025-04-05,Lemon,69
2025-04-05,Lettuce,87
2025-04-05,Lime,67
2025-04-05,Milk,150
2025-04-05,Mushroom,86
2025-04-05,Oil,126
2025-04-05,Onion,134
2025-04-05,Pasta,122
2025-04-05,Potato,148
2025-04-05,Rice,149
2025-04-05,Salt,81
2025-04-05,Spinach,77
2025-04-05,Sugar,85
2025-04-05,Tomato,143
2025-04-06,Basil,64
2025-04-06,Beef,203
2025-04-06,Bell Pepper,106
2025-04-06,Bread,140
2025-04-06,Broccoli,82
2025-04-06,Butter,124
2025-04-06,Cabbage,82
2025-04-06,Carrot,115
2025-04-06,Cheese,155
2025-04-06,Chicken,229
2025-04-06,Cilantro,75
2025-04-06,Eggs,177
2025-04-06,Fish,172
2025-04-06,Flour,101
2025-04-06,Garlic,76
2025-04-06,Ginger,54
2025-04-06,Lemon,71
2025-04-06,Lettuce,108
2025-04-06,Lime,68
2025-04-06,Milk,165
2025-04-06,Mushroom,79
2025-04-06,Oil,109
2025-04-06,Onion,155
2025-04-06,Pasta,109
2025-04-06,Potato,125
2025-04-06,Rice,139
2025-04-06,Salt,69
2025-04-06,Spinach,78
2025-04-06,Sugar,86
2025-04-06,Tomato,167
2025-04-07,Basil,77
2025-04-07,Beef,233
2025-04-07,Bell Pepper,107
2025-04-07,Bread,136
2025-04-07,Broccoli,106
2025-04-07,Butter,130
2025-04-07,Cabbage,90
2025-04-07,Carrot,128
2025-04-07,Cheese,174
2025-04-07,Chicken,240
2025-04-07,Cilantro,71
2025-04-07,Eggs,187
2025-04-07,Fish,199
2025-04-07,Flour,108
2025-04-07,Garlic,76
2025-04-07,Ginger,64
2025-04-07,Lemon,67
2025-04-07,Lettuce,105
2025-04-07,Lime,78
2025-04-07,Milk,149
2025-04-07,Mushroom,87
2025-04-07,Oil,112
2025-04-07,Onion,155
2025-04-07,Pasta,146
2025-04-07,Potato,152
2025-04-07,Rice,128
2025-04-07,Salt,91
2025-04-07,Spinach,86
2025-04-07,Sugar,91
2025-04-07,Tomato,168
2025-04-08,Basil,83
2025-04-08,Beef,232
2025-04-08,Bell Pepper,124
2025-04-08,Bread,143
2025-04-08,Broccoli,114
2025-04-08,Butter,130
2025-04-08,Cabbage,102
2025-04-08,Carrot,121
2025-04-08,Cheese,174
2025-04-08,Chicken,213
2025-04-08,Cilantro,85
2025-04-08,Eggs,190
2025-04-08,Fish,185
2025-04-08,Flour,113
2025-04-08,Garlic,77
2025-04-08,Ginger,66
2025-04-08,Lemon,89
2025-04-08,Lettuce,111
2025-04-08,Lime,82
2025-04-08,Milk,184
2025-04-08,Mushroom,98
2025-04-08,Oil,144
2025-04-08,Onion,175
2025-04-08,Pasta,115
2025-04-08,Potato,147
2025-04-08,Rice,149
2025-04-08,Salt,76
2025-04-08,Spinach,90
2025-04-08,Sugar,110
2025-04-08,Tomato,216
2025-04-09,Basil,87
2025-04-09,Beef,223
2025-04-09,Bell Pepper,127
2025-04-09,Bread,166
2025-04-09,Broccoli,130
2025-04-09,Butter,122
2025-04-09,Cabbage,84
2025-04-09,Carrot,115
2025-04-09,Cheese,195
2025-04-09,Chicken,237
2025-04-09,Cilantro,89
2025-04-09,Eggs,167
2025-04-09,Fish,176
2025-04-09,Flour,119
2025-04-09,Garlic,88
2025-04-09,Ginger,75
2025-04-09,Lemon,86
2025-04-09,Lettuce,110
2025-04-09,Lime,95
2025-04-09,Milk,171
2025-04-09,Mushroom,111
2025-04-09,Oil,123
2025-04-09,Onion,121
2025-04-09,Pasta,132
2025-04-09,Potato,138
2025-04-09,Rice,161
2025-04-09,Salt,118
2025-04-09,Spinach,107
2025-04-09,Sugar,127
2025-04-09,Tomato,196
2025-04-10,Basil,73
2025-04-10,Beef,217
2025-04-10,Bell Pepper,137
2025-04-10,Bread,161
2025-04-10,Broccoli,101
2025-04-10,Butter,123
2025-04-10,Cabbage,81
2025-04-10,Carrot,139
2025-04-10,Cheese,192
2025-04-10,Chicken,232
2025-04-10,Cilantro,77
2025-04-10,Eggs,195
2025-04-10,Fish,188
2025-04-10,Flour,116
2025-04-10,Garlic,82
2025-04-10,Ginger,70
2025-04-10,Lemon,92
2025-04-10,Lettuce,116
2025-04-10,Lime,76
2025-04-10,Milk,148
2025-04-10,Mushroom,99
2025-04-10,Oil,133
2025-04-10,Onion,153
2025-04-10,Pasta,124
2025-04-10,Potato,145
2025-04-10,Rice,146
2025-04-10,Salt,96
2025-04-10,Spinach,98
2025-04-10,Sugar,98
2025-04-10,Tomato,184
2025-04-11,Basil,72
2025-04-11,Beef,189
2025-04-11,Bell Pepper,114
2025-04-11,Bread,129
2025-04-11,Broccoli,99
2025-04-11,Butter,104
2025-04-11,Cabbage,81
2025-04-11,Carrot,131
2025-04-11,Cheese,145
2025-04-11,Chicken,193
2025-04-11,Cilantro,64
2025-04-11,Eggs,160
2025-04-11,Fish,180
2025-04-11,Flour,93
2025-04-11,Garlic,69
2025-04-11,Ginger,63
2025-04-11,Lemon,78
2025-04-11,Lettuce,96
2025-04-11,Lime,72
2025-04-11,Milk,153
2025-04-11,Mushroom,88
2025-04-11,Oil,113
2025-04-11,Onion,168
2025-04-11,Pasta,129
2025-04-11,Potato,160
2025-04-11,Rice,134
2025-04-11,Salt,79
2025-04-11,Spinach,76
2025-04-11,Sugar,84
2025-04-11,Tomato,200
2025-04-12,Basil,56
2025-04-12,Beef,231
2025-04-12,Bell Pepper,92
2025-04-12,Bread,114
2025-04-12,Broccoli,86
2025-04-12,Butter,106
2025-04-12,Cabbage,80
2025-04-12,Carrot,118
2025-04-12,Cheese,149
2025-04-12,Chicken,214
2025-04-12,Cilantro,62
2025-04-12,Eggs,158
2025-04-12,Fish,153
2025-04-12,Flour,108
2025-04-12,Garlic,54
2025-04-12,Ginger,61
2025-04-12,Lemon,67
2025-04-12,Lettuce,87
2025-04-12,Lime,69
2025-04-12,Milk,167
2025-04-12,Mushroom,92
2025-04-12,Oil,114
2025-04-12,Onion,148
2025-04-12,Pasta,96
2025-04-12,Potato,119
2025-04-12,Rice,122
2025-04-12,Salt,81
2025-04-12,Spinach,76
2025-04-12,Sugar,90
2025-04-12,Tomato,172
2025-04-13,Basil,57
2025-04-13,Beef,188
2025-04-13,Bell Pepper,118
2025-04-13,Bread,119
2025-04-13,Broccoli,92
2025-04-13,Butter,101
2025-04-13,Cabbage,74
2025-04-13,Carrot,115
2025-04-13,Cheese,146
2025-04-13,Chicken,200
2025-04-13,Cilantro,68
2025-04-13,Eggs,161
2025-04-13,Fish,157
2025-04-13,Flour,93
2025-04-13,Garlic,66
2025-04-13,Ginger,60
2025-04-13,Lemon,80
2025-04-13,Lettuce,89
2025-04-13,Lime,79
2025-04-13,Milk,136
2025-04-13,Mushroom,94
2025-04-13,Oil,104
2025-04-13,Onion,126
2025-04-13,Pasta,109
2025-04-13,Potato,126
2025-04-13,Rice,143
2025-04-13,Salt,80
2025-04-13,Spinach,75
2025-04-13,Sugar,78
2025-04-13,Tomato,152
2025-04-14,Basil,70
2025-04-14,Beef,201
2025-04-14,Bell Pepper,106
2025-04-14,Bread,138
2025-04-14,Broccoli,119
2025-04-14,Butter,111
2025-04-14,Cabbage,83
2025-04-14,Carrot,131
2025-04-14,Cheese,156
2025-04-14,Chicken,240
2025-04-14,Cilantro,72
2025-04-14,Eggs,214
2025-04-14,Fish,181
2025-04-14,Flour,105
2025-04-14,Garlic,72
2025-04-14,Ginger,63
2025-04-14,Lemon,89
2025-04-14,Lettuce,94
2025-04-14,Lime,73
2025-04-14,Milk,149
2025-04-14,Mushroom,95
2025-04-14,Oil,118
2025-04-14,Onion,127
2025-04-14,Pasta,121
2025-04-14,Potato,135
2025-04-14,Rice,137
2025-04-14,Salt,90
2025-04-14,Spinach,97
2025-04-14,Sugar,94
2025-04-14,Tomato,179
2025-04-15,Basil,69
2025-04-15,Beef,207
2025-04-15,Bell Pepper,134
2025-04-15,Bread,139
2025-04-15,Broccoli,104
2025-04-15,Butter,146
2025-04-15,Cabbage,106
2025-04-15,Carrot,139
2025-04-15,Cheese,190
2025-04-15,Chicken,190
2025-04-15,Cilantro,81
2025-04-15,Eggs,186
2025-04-15,Fish,182
2025-04-15,Flour,115
2025-04-15,Garlic,71
2025-04-15,Ginger,77
2025-04-15,Lemon,93
2025-04-15,Lettuce,128
2025-04-15,Lime,81
2025-04-15,Milk,154
2025-04-15,Mushroom,85
2025-04-15,Oil,127
2025-04-15,Onion,166
2025-04-15,Pasta,129
2025-04-15,Potato,171
2025-04-15,Rice,151
2025-04-15,Salt,95
2025-04-15,Spinach,91
2025-04-15,Sugar,107
2025-04-15,Tomato,154
2025-04-16,Basil,86
2025-04-16,Beef,230
2025-04-16,Bell Pepper,140
2025-04-16,Bread,135
2025-04-16,Broccoli,114
2025-04-16,Butter,132
2025-04-16,Cabbage,100
2025-04-16,Carrot,128
2025-04-16,Cheese,142
2025-04-16,Chicken,245
2025-04-16,Cilantro,87
2025-04-16,Eggs,187
2025-04-16,Fish,200
2025-04-16,Flour,122
2025-04-16,Garlic,80
2025-04-16,Ginger,69
2025-04-16,Lemon,85
2025-04-16,Lettuce,137
2025-04-16,Lime,92
2025-04-16,Milk,171
2025-04-16,Mushroom,106
2025-04-16,Oil,130
2025-04-16,Onion,172
2025-04-16,Pasta,132
2025-04-16,Potato,155
2025-04-16,Rice,152
2025-04-16,Salt,109
2025-04-16,Spinach,108
2025-04-16,Sugar,116
2025-04-16,Tomato,178
2025-04-17,Basil,81
2025-04-17,Beef,205
2025-04-17,Bell Pepper,122
2025-04-17,Bread,159
2025-04-17,Broccoli,98
2025-04-17,Butter,123
2025-04-17,Cabbage,93
2025-04-17,Carrot,136
2025-04-17,Cheese,163
2025-04-17,Chicken,274
2025-04-17,Cilantro,74
2025-04-17,Eggs,213
2025-04-17,Fish,200
2025-04-17,Flour,132
2025-04-17,Garlic,72
2025-04-17,Ginger,67
2025-04-17,Lemon,95
2025-04-17,Lettuce,94
2025-04-17,Lime,73
2025-04-17,Milk,155
2025-04-17,Mushroom,102
2025-04-17,Oil,142
2025-04-17,Onion,149
2025-04-17,Pasta,125
2025-04-17,Potato,145
2025-04-17,Rice,156
2025-04-17,Salt,93
2025-04-17,Spinach,95
2025-04-17,Sugar,86
2025-04-17,Tomato,167
2025-04-18,Basil,72
2025-04-18,Beef,203
2025-04-18,Bell Pepper,107
2025-04-18,Bread,142
2025-04-18,Broccoli,87
2025-04-18,Butter,108
2025-04-18,Cabbage,81
2025-04-18,Carrot,115
2025-04-18,Cheese,160
2025-04-18,Chicken,217
2025-04-18,Cilantro,63
2025-04-18,Eggs,182
2025-04-18,Fish,150
2025-04-18,Flour,107
2025-04-18,Garlic,78
2025-04-18,Ginger,59
2025-04-18,Lemon,68
2025-04-18,Lettuce,99
2025-04-18,Lime,66
2025-04-18,Milk,159
2025-04-18,Mushroom,89
2025-04-18,Oil,133
2025-04-18,Onion,155
2025-04-18,Pasta,119
2025-04-18,Potato,140
2025-04-18,Rice,135
2025-04-18,Salt,80
2025-04-18,Spinach,83
2025-04-18,Sugar,95
2025-04-18,Tomato,193
2025-04-19,Basil,63
2025-04-19,Beef,213
2025-04-19,Bell Pepper,112
2025-04-19,Bread,132
2025-04-19,Broccoli,80
2025-04-19,Butter,123
2025-04-19,Cabbage,85
2025-04-19,Carrot,111
2025-04-19,Cheese,150
2025-04-19,Chicken,230
2025-04-19,Cilantro,67
2025-04-19,Eggs,169
2025-04-19,Fish,148
2025-04-19,Flour,101
2025-04-19,Garlic,67
2025-04-19,Ginger,57
2025-04-19,Lemon,71
2025-04-19,Lettuce,91
2025-04-19,Lime,70
2025-04-19,Milk,148
2025-04-19,Mushroom,80
2025-04-19,Oil,107
2025-04-19,Onion,112
2025-04-19,Pasta,112
2025-04-19,Potato,133
2025-04-19,Rice,138
2025-04-19,Salt,83
2025-04-19,Spinach,77
2025-04-19,Sugar,87
2025-04-19,Tomato,176
2025-04-20,Basil,73
2025-04-20,Beef,201
2025-04-20,Bell Pepper,96
2025-04-20,Bread,138
2025-04-20,Broccoli,106
2025-04-20,Butter,106
2025-04-20,Cabbage,81
2025-04-20,Carrot,129
2025-04-20,Cheese,172
2025-04-20,Chicken,222
2025-04-20,Cilantro,63
2025-04-20,Eggs,174
2025-04-20,Fish,177
2025-04-20,Flour,109
2025-04-20,Garlic,68
2025-04-20,Ginger,54
2025-04-20,Lemon,74
2025-04-20,Lettuce,103
2025-04-20,Lime,69
2025-04-20,Milk,138
2025-04-20,Mushroom,85
2025-04-20,Oil,121
2025-04-20,Onion,119
2025-04-20,Pasta,94
2025-04-20,Potato,145
2025-04-20,Rice,142
2025-04-20,Salt,80
2025-04-20,Spinach,74
2025-04-20,Sugar,91
2025-04-20,Tomato,170
2025-04-21,Basil,63
2025-04-21,Beef,231
2025-04-21,Bell Pepper,117
2025-04-21,Bread,130
2025-04-21,Broccoli,98
2025-04-21,Butter,96
2025-04-21,Cabbage,89
2025-04-21,Carrot,128
2025-04-21,Cheese,161
2025-04-21,Chicken,252
2025-04-21,Cilantro,68
2025-04-21,Eggs,175
2025-04-21,Fish,163
2025-04-21,Flour,108
2025-04-21,Garlic,76
2025-04-21,Ginger,67
2025-04-21,Lemon,78
2025-04-21,Lettuce,98
2025-04-21,Lime,86
2025-04-21,Milk,189
2025-04-21,Mushroom,96
2025-04-21,Oil,113
2025-04-21,Onion,164
2025-04-21,Pasta,111
2025-04-21,Potato,133
2025-04-21,Rice,136
2025-04-21,Salt,78
2025-04-21,Spinach,89
2025-04-21,Sugar,89
2025-04-21,Tomato,176
2025-04-22,Basil,80
2025-04-22,Beef,203
2025-04-22,Bell Pepper,121
2025-04-22,Bread,142
2025-04-22,Broccoli,117
2025-04-22,Butter,123
2025-04-22,Cabbage,100
2025-04-22,Carrot,141
2025-04-22,Cheese,182
2025-04-22,Chicken,264
2025-04-22,Cilantro,79
2025-04-22,Eggs,186
2025-04-22,Fish,213
2025-04-22,Flour,117
2025-04-22,Garlic,70
2025-04-22,Ginger,74
2025-04-22,Lemon,91
2025-04-22,Lettuce,92
2025-04-22,Lime,93
2025-04-22,Milk,156
2025-04-22,Mushroom,107
2025-04-22,Oil,128
2025-04-22,Onion,139
2025-04-22,Pasta,124
2025-04-22,Potato,135
2025-04-22,Rice,168
2025-04-22,Salt,94
2025-04-22,Spinach,96
2025-04-22,Sugar,98
2025-04-22,Tomato,203
2025-04-23,Basil,90
2025-04-23,Beef,239
2025-04-23,Bell Pepper,132
2025-04-23,Bread,150
2025-04-23,Broccoli,103
2025-04-23,Butter,125
2025-04-23,Cabbage,93
2025-04-23,Carrot,118
2025-04-23,Cheese,191
2025-04-23,Chicken,223
2025-04-23,Cilantro,94
2025-04-23,Eggs,210
2025-04-23,Fish,196
2025-04-23,Flour,128
2025-04-23,Garlic,84
2025-04-23,Ginger,86
2025-04-23,Lemon,92
2025-04-23,Lettuce,119
2025-04-23,Lime,84
2025-04-23,Milk,155
2025-04-23,Mushroom,111
2025-04-23,Oil,135
2025-04-23,Onion,148
2025-04-23,Pasta,122
2025-04-23,Potato,134
2025-04-23,Rice,172
2025-04-23,Salt,93
2025-04-23,Spinach,100
2025-04-23,Sugar,117
2025-04-23,Tomato,170
2025-04-24,Basil,72
2025-04-24,Beef,196
2025-04-24,Bell Pepper,136
2025-04-24,Bread,163
2025-04-24,Broccoli,112
2025-04-24,Butter,128
2025-04-24,Cabbage,87
2025-04-24,Carrot,151
2025-04-24,Cheese,173
2025-04-24,Chicken,249
2025-04-24,Cilantro,81
2025-04-24,Eggs,185
2025-04-24,Fish,207
2025-04-24,Flour,120
2025-04-24,Garlic,89
2025-04-24,Ginger,72
2025-04-24,Lemon,81
2025-04-24,Lettuce,105
2025-04-24,Lime,82
2025-04-24,Milk,153
2025-04-24,Mushroom,92
2025-04-24,Oil,138
2025-04-24,Onion,144
2025-04-24,Pasta,132
2025-04-24,Potato,145
2025-04-24,Rice,143
2025-04-24,Salt,100
2025-04-24,Spinach,88
2025-04-24,Sugar,102
2025-04-24,Tomato,185
2025-04-25,Basil,65
2025-04-25,Beef,176
2025-04-25,Bell Pepper,118
2025-04-25,Bread,138
2025-04-25,Broccoli,90
2025-04-25,Butter,117
2025-04-25,Cabbage,83
2025-04-25,Carrot,107
2025-04-25,Cheese,147
2025-04-25,Chicken,244
2025-04-25,Cilantro,72
2025-04-25,Eggs,170
2025-04-25,Fish,158
2025-04-25,Flour,101
2025-04-25,Garlic,68
2025-04-25,Ginger,57
2025-04-25,Lemon,65
2025-04-25,Lettuce,109
2025-04-25,Lime,76
2025-04-25,Milk,134
2025-04-25,Mushroom,91
2025-04-25,Oil,107
2025-04-25,Onion,137
2025-04-25,Pasta,117
2025-04-25,Potato,126
2025-04-25,Rice,165
2025-04-25,Salt,77
2025-04-25,Spinach,80
2025-04-25,Sugar,84
2025-04-25,Tomato,187
2025-04-26,Basil,51
2025-04-26,Beef,182
2025-04-26,Bell Pepper,117
2025-04-26,Bread,129
2025-04-26,Broccoli,91
2025-04-26,Butter,127
2025-04-26,Cabbage,75
2025-04-26,Carrot,106
2025-04-26,Cheese,151
2025-04-26,Chicken,194
2025-04-26,Cilantro,71
2025-04-26,Eggs,182
2025-04-26,Fish,185
2025-04-26,Flour,110
2025-04-26,Garlic,62
2025-04-26,Ginger,50
2025-04-26,Lemon,69
2025-04-26,Lettuce,86
2025-04-26,Lime,66
2025-04-26,Milk,163
2025-04-26,Mushroom,82
2025-04-26,Oil,111
2025-04-26,Onion,133
2025-04-26,Pasta,122
2025-04-26,Potato,117
2025-04-26,Rice,106
2025-04-26,Salt,77
2025-04-26,Spinach,86
2025-04-26,Sugar,87
2025-04-26,Tomato,154
2025-04-27,Basil,56
2025-04-27,Beef,208
2025-04-27,Bell Pepper,107
2025-04-27,Bread,127
2025-04-27,Broccoli,106
2025-04-27,Butter,100
2025-04-27,Cabbage,87
2025-04-27,Carrot,116
2025-04-27,Cheese,131
2025-04-27,Chicken,216
2025-04-27,Cilantro,72
2025-04-27,Eggs,169
2025-04-27,Fish,147
2025-04-27,Flour,100
2025-04-27,Garlic,62
2025-04-27,Ginger,58
2025-04-27,Lemon,76
2025-04-27,Lettuce,87
2025-04-27,Lime,63
2025-04-27,Milk,160
2025-04-27,Mushroom,80
2025-04-27,Oil,101
2025-04-27,Onion,122
2025-04-27,Pasta,120
2025-04-27,Potato,131
2025-04-27,Rice,127
2025-04-27,Salt,76
2025-04-27,Spinach,92
2025-04-27,Sugar,79
2025-04-27,Tomato,136
2025-04-28,Basil,73
2025-04-28,Beef,203
2025-04-28,Bell Pepper,109
2025-04-28,Bread,142
2025-04-28,Broccoli,108
2025-04-28,Butter,95
2025-04-28,Cabbage,81
2025-04-28,Carrot,149
2025-04-28,Cheese,173
2025-04-28,Chicken,240
2025-04-28,Cilantro,82
2025-04-28,Eggs,185
2025-04-28,Fish,189
2025-04-28,Flour,117
2025-04-28,Garlic,79
2025-04-28,Ginger,64
2025-04-28,Lemon,82
2025-04-28,Lettuce,100
2025-04-28,Lime,76
2025-04-28,Milk,141
2025-04-28,Mushroom,90
2025-04-28,Oil,118
2025-04-28,Onion,134
2025-04-28,Pasta,120
2025-04-28,Potato,135
2025-04-28,Rice,150
2025-04-28,Salt,91
2025-04-28,Spinach,88
2025-04-28,Sugar,105
2025-04-28,Tomato,190
2025-04-29,Basil,83
2025-04-29,Beef,217
2025-04-29,Bell Pepper,128
2025-04-29,Bread,158
2025-04-29,Broccoli,120
2025-04-29,Butter,137
2025-04-29,Cabbage,95
2025-04-29,Carrot,140
2025-04-29,Cheese,193
2025-04-29,Chicken,223
2025-04-29,Cilantro,84
2025-04-29,Eggs,194
2025-04-29,Fish,199
2025-04-29,Flour,128
2025-04-29,Garlic,84
2025-04-29,Ginger,68
2025-04-29,Lemon,91
2025-04-29,Lettuce,107
2025-04-29,Lime,78
2025-04-29,Milk,149
2025-04-29,Mushroom,107
2025-04-29,Oil,144
2025-04-29,Onion,156
2025-04-29,Pasta,137
2025-04-29,Potato,160
2025-04-29,Rice,135
2025-04-29,Salt,98
2025-04-29,Spinach,100
2025-04-29,Sugar,109
2025-04-29,Tomato,178
2025-04-30,Basil,78
2025-04-30,Beef,219
2025-04-30,Bell Pepper,143
2025-04-30,Bread,156
2025-04-30,Broccoli,109
2025-04-30,Butter,115
2025-04-30,Cabbage,86
